what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490825018471
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490825019228
activated,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490825022864
closed,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490825022898
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490825023046
activated,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490825024207
closed,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490825024251
activated,view,org.eclipse.ui.navigator.resources,3.5.101.v20161006-0640,"org.eclipse.ui.navigator.ProjectExplorer",1490825025019
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490825026060
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490825028821
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490825028854
opened,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490825036451
activated,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490825036501
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490825036623
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.text.contentAssist.proposals",1490825052770
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490825065895
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1490825071131
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490825071162
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.text.contentAssist.proposals",1490825072224
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.text.contentAssist.proposals",1490825095539
activated,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490825534864
activated,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490825537520
activated,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490825542997
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490825781059
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490825936674
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1490825937568
activated,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490825938415
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.save",1490825938941
activated,view,org.eclipse.ui.navigator.resources,3.5.101.v20161006-0640,"org.eclipse.ui.navigator.ProjectExplorer",1490826131538
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490826132385
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490826138457
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490826138482
opened,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490826157791
activated,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490826157852
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490826157970
activated,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490826165277
activated,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490826166715
deactivated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490826174079
activated,workbench,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"",1490826178994
activated,editor,org.eclipse.cdt.ui,6.1.0.201702131830,"org.eclipse.cdt.ui.editor.CEditor",1490826179137
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.copy",1490826206330
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.edit.paste",1490826207354
